iter	RMSE
1664	1912.851161
1665	1912.777307
1666	1912.608856
1667	1912.420719
1668	1912.145322
1669	1912.044711
1670	1911.882504
1671	1911.758994
1672	1911.34403
1673	1911.27429
1674	1911.112017
1675	1910.94973
1676	1910.530096
1677	1910.417842
1678	1910.293489
1679	1909.925305
1680	1909.811945
1681	1909.729945
1682	1909.501162
1683	1909.077568
1684	1908.904185
1685	1908.446286
1686	1908.195279
1687	1907.951418
1688	1907.869445
1689	1907.747927
1690	1907.621256
1691	1907.530052
1692	1907.20314
1693	1906.999998
1694	1906.817634
1695	1906.525665
1696	1906.405132
1697	1906.273761
1698	1906.030619
1699	1905.621381
1700	1905.137154
1701	1904.977041
1702	1904.806611
1703	1904.600315
1704	1904.275799
1705	1904.048186
1706	1903.93147
1707	1903.789404
1708	1903.513725
1709	1903.060438
1710	1902.606183
1711	1902.311096
1712	1902.192339
1713	1902.042082
1714	1901.936207
1715	1901.745187
1716	1901.347391
1717	1901.188572
1718	1901.07652
1719	1900.929186
1720	1900.56263
1721	1900.353614
1722	1900.131987
1723	1899.872671
1724	1899.725782
1725	1899.475129
1726	1899.26115
1727	1899.120457
1728	1899.018079
1729	1898.899008
1730	1898.600438
1731	1898.302897
1732	1898.270588
1733	1898.03073
1734	1897.889407
1735	1897.771019
1736	1897.597249
1737	1897.17854
1738	1897.073256
1739	1896.710051
1740	1896.547286
1741	1896.441967
1742	1896.29686
1743	1896.119289
1744	1895.924879
1745	1895.735303
1746	1895.563395
1747	1895.441087
1748	1895.371193
1749	1895.160526
1750	1894.978857
1751	1894.773864
1752	1894.536261
1753	1894.328199
1754	1893.993827
1755	1893.845618
1756	1893.656805
1757	1893.518179
1758	1893.348985
1759	1893.059583
1760	1892.619347
1761	1892.496308
1762	1892.320217
1763	1892.083494
1764	1891.954802
1765	1891.764396
1766	1891.425896
1767	1891.316724
1768	1891.136523
1769	1891.009172
1770	1890.736603
1771	1890.528339
1772	1890.292906
1773	1890.180533
1774	1890.054091
1775	1889.87074
1776	1889.683478
1777	1889.334433
1778	1889.213237
1779	1889.083051
1780	1888.745153
1781	1888.675877
1782	1888.54284
1783	1888.422675
1784	1887.881084
1785	1887.777122
1786	1887.704887
1787	1887.58337
1788	1887.434874
1789	1887.305323
1790	1887.065805
1791	1886.797976
1792	1886.461511
1793	1886.290384
1794	1886.195005
1795	1886.111437
1796	1885.953069
1797	1885.325104
1798	1885.118628
1799	1884.94521
1800	1884.673826
1801	1884.591491
1802	1884.525209
1803	1884.266459
1804	1883.992263
1805	1883.726385
1806	1883.575415
1807	1883.41119
1808	1883.380796
1809	1883.277997
1810	1883.148703
1811	1883.017012
1812	1882.738726
1813	1882.475929
1814	1882.387091
1815	1882.191589
1816	1882.012578
1817	1881.906988
1818	1881.670368
1819	1881.339832
1820	1881.045321
1821	1880.868157
1822	1880.739568
1823	1880.438983
1824	1880.083003
1825	1879.790036
1826	1879.501591
1827	1879.441003
1828	1879.328307
1829	1878.974619
1830	1878.914341
1831	1878.809991
1832	1878.687899
1833	1878.58604
1834	1878.32375
1835	1878.134792
1836	1878.069153
1837	1877.968349
1838	1877.623551
1839	1877.578691
1840	1877.311687
1841	1877.206922
1842	1876.278484
1843	1876.141951
1844	1876.026878
1845	1875.810877
1846	1875.680088
1847	1875.381418
1848	1875.265861
1849	1875.1914
1850	1875.038434
1851	1874.883492
1852	1874.708255
1853	1874.617849
1854	1874.375836
1855	1874.218659
1856	1873.938957
1857	1873.690528
1858	1873.561446
1859	1873.293433
1860	1873.054196
1861	1872.931073
1862	1872.885773
1863	1872.744627
1864	1872.392862
1865	1872.317631
1866	1872.133854
1867	1871.983587
1868	1871.772144
1869	1871.618571
1870	1871.536646
1871	1871.165642
1872	1871.059659
1873	1871.001202
1874	1870.893352
1875	1870.760798
1876	1870.707249
1877	1870.533697
1878	1870.302852
1879	1870.061156
1880	1869.986815
1881	1869.806089
1882	1869.643388
1883	1869.539178
1884	1869.304163
1885	1869.047899
1886	1868.825951
1887	1868.645331
1888	1868.452112
1889	1868.167279
1890	1867.830631
1891	1867.613464
1892	1867.522167
1893	1867.424407
1894	1867.341203
1895	1867.05631
1896	1866.997508
1897	1866.797766
1898	1866.722091
1899	1866.47533
1900	1866.419578
1901	1866.328661
1902	1865.553277
1903	1865.443468
1904	1865.091093
1905	1864.969089
1906	1864.900904
1907	1864.754987
1908	1864.531431
1909	1864.440312
1910	1863.976536
1911	1863.540071
1912	1863.177351
1913	1862.802159
1914	1862.707773
1915	1862.536768
1916	1862.36981
1917	1862.231709
1918	1862.086791
1919	1861.985232
1920	1861.703362
1921	1861.598158
1922	1861.545774
1923	1861.439463
1924	1861.182445
1925	1861.023385
1926	1860.929567
1927	1860.644352
1928	1860.418543
1929	1860.306014
1930	1860.205346
1931	1860.10973
1932	1859.992675
1933	1859.983222
1934	1859.845823
1935	1859.590125
1936	1859.491288
1937	1859.373754
1938	1859.185729
1939	1858.989986
1940	1858.92785
1941	1858.781685
1942	1858.641008
1943	1858.34422
1944	1858.064549
1945	1857.934601
1946	1857.712425
1947	1857.551416
1948	1857.497376
1949	1857.457534
1950	1857.343283
1951	1857.053664
1952	1856.810243
1953	1856.719516
1954	1856.568112
1955	1856.557981
1956	1856.406673
1957	1856.253811
1958	1856.131006
1959	1856.001804
1960	1855.889887
1961	1855.780278
1962	1855.504187
1963	1855.428271
1964	1855.332959
1965	1855.134275
1966	1854.799451
1967	1854.784351
1968	1854.71061
1969	1854.592994
1970	1854.361487
1971	1854.282989
1972	1854.123447
1973	1853.850418
1974	1853.714108
1975	1853.598194
1976	1853.396456
1977	1853.076212
1978	1852.765291
1979	1852.567325
1980	1852.465686
1981	1852.290756
1982	1852.064922
1983	1851.92655
1984	1851.799814
1985	1851.620129
1986	1851.48095
1987	1851.392723
1988	1850.863823
1989	1850.763802
1990	1850.737567
1991	1850.478235
1992	1850.380568
1993	1850.125275
1994	1849.781531
1995	1849.670399
1996	1849.347796
1997	1849.232326
1998	1849.162952
1999	1848.74378
2000	1848.695897
2001	1848.460887
2002	1848.282314
2003	1848.14565
2004	1848.051068
2005	1847.97717
2006	1847.894307
2007	1847.754184
2008	1847.554076
2009	1847.353449
2010	1847.062651
2011	1846.933589
2012	1846.825717
2013	1846.663261
2014	1846.367039
2015	1846.217609
2016	1846.158199
2017	1845.929733
2018	1845.869206
2019	1845.791011
2020	1845.6885
2021	1845.642089
2022	1845.463354
2023	1845.391955
2024	1845.229151
2025	1844.842663
2026	1844.81989
2027	1844.640688
2028	1844.420624
2029	1844.317371
2030	1843.902142
2031	1843.80507
2032	1843.637634
2033	1843.409188
2034	1842.63287
2035	1842.543165
2036	1842.328787
2037	1842.183025
2038	1842.109446
2039	1841.816598
2040	1841.644819
2041	1841.28467
2042	1841.101182
2043	1840.938276
2044	1840.767359
2045	1840.629359
2046	1840.451138
2047	1840.14114
2048	1840.043702
2049	1839.949316
2050	1839.878314
2051	1839.808032
2052	1839.638121
2053	1839.363109
2054	1839.25018
2055	1839.144469
2056	1839.037252
2057	1838.447196
2058	1838.356731
2059	1838.189244
2060	1838.080692
2061	1838.038037
2062	1837.85962
2063	1837.500954
2064	1837.377841
2065	1837.265569
2066	1837.19847
2067	1837.178273
2068	1837.080011
2069	1836.893487
2070	1836.6322
2071	1836.411733
2072	1836.267116
2073	1835.926735
2074	1835.817214
2075	1835.516401
2076	1835.418997
2077	1835.1404
2078	1834.820925
2079	1834.621301
2080	1834.240491
2081	1834.087565
2082	1833.99995
2083	1833.876658
2084	1833.78842
2085	1833.616446
2086	1833.468374
2087	1833.318228
2088	1832.971444
2089	1832.575509
2090	1832.506732
2091	1832.372628
2092	1832.165429
2093	1832.027172
2094	1831.933376
2095	1831.92071
2096	1831.829922
2097	1831.59046
2098	1831.48548
2099	1831.297661
2100	1831.15744
2101	1830.934192
2102	1830.826327
2103	1830.691263
2104	1830.579139
2105	1830.40234
2106	1830.292601
2107	1830.197934
2108	1829.998756
2109	1829.8824
2110	1829.734306
2111	1829.726429
2112	1829.656371
2113	1829.589216
2114	1829.535636
2115	1828.801554
2116	1828.609602
2117	1828.393311
2118	1828.260192
2119	1828.142943
2120	1827.78511
2121	1827.646354
2122	1827.492093
2123	1827.426145
2124	1827.300004
2125	1827.033652
2126	1826.917779
2127	1826.738556
2128	1826.637326
2129	1826.547619
2130	1826.460258
2131	1825.896648
2132	1825.818158
2133	1825.733393
2134	1825.534344
2135	1825.448782
2136	1825.110697
2137	1824.998958
2138	1824.932864
2139	1824.732775
2140	1824.653114
2141	1824.46039
2142	1824.337462
2143	1824.265236
2144	1824.131647
2145	1824.022819
2146	1823.475498
2147	1823.306981
2148	1823.013468
2149	1822.844347
2150	1822.687717
2151	1822.607406
2152	1822.568259
2153	1822.457542
2154	1822.311873
2155	1822.06757
2156	1821.872552
2157	1821.754948
2158	1821.586833
2159	1821.503836
2160	1821.392213
2161	1821.250388
2162	1821.046133
2163	1820.88772
2164	1820.809463
2165	1820.718065
2166	1820.68786
2167	1820.529079
2168	1820.457152
2169	1820.36568
2170	1820.186654
2171	1820.116791
2172	1819.968744
2173	1819.873653
2174	1819.773165
2175	1819.670536
2176	1819.640819
2177	1819.464756
2178	1819.290979
2179	1819.202595
2180	1819.09572
2181	1819.0343
2182	1818.851715
2183	1818.695078
2184	1818.453774
2185	1818.193266
2186	1818.17016
2187	1818.078854
2188	1817.818968
2189	1817.708918
2190	1817.641772
2191	1817.3393
2192	1817.219997
2193	1817.130837
2194	1817.117899
2195	1817.008369
2196	1816.887581
2197	1816.743604
2198	1816.653183
2199	1816.584253
2200	1816.259938
2201	1816.103809
2202	1815.892052
2203	1815.881525
2204	1815.810765
2205	1815.447968
2206	1815.391436
2207	1815.235684
2208	1815.041002
2209	1814.84844
2210	1814.681318
2211	1814.506971
2212	1814.420326
2213	1814.343818
2214	1814.118332
2215	1813.989011
2216	1813.783601
2217	1813.707855
2218	1813.562159
2219	1813.411041
2220	1813.265378
2221	1813.188201
2222	1813.025606
2223	1812.851325
2224	1812.748135
2225	1812.394201
2226	1812.300461
2227	1811.935325
2228	1811.790108
2229	1811.706041
2230	1811.637318
2231	1811.320356
2232	1811.223288
2233	1811.147153
2234	1811.050978
2235	1810.836541
2236	1810.783083
2237	1810.696824
2238	1810.629248
2239	1810.500638
2240	1810.200249
2241	1810.117407
2242	1810.036426
2243	1809.956061
2244	1809.667387
2245	1809.540573
2246	1809.389232
2247	1809.273641
2248	1809.088376
2249	1808.941574
2250	1808.542696
2251	1808.219086
2252	1808.078093
2253	1807.868619
2254	1807.777132
2255	1807.653691
2256	1807.492748
2257	1807.287843
2258	1807.133824
2259	1806.905911
2260	1806.678591
2261	1806.57205
2262	1806.305924
2263	1806.178478
2264	1806.106318
2265	1805.752384
2266	1805.603726
2267	1805.572871
2268	1805.443675
2269	1805.217473
2270	1805.061239
2271	1805.024939
2272	1804.909805
2273	1804.850508
2274	1804.770196
2275	1804.679799
2276	1804.512415
2277	1804.354307
2278	1804.139528
2279	1804.040712
2280	1803.943762
2281	1803.835302
2282	1803.746445
2283	1803.641487
2284	1803.451902
2285	1803.404914
2286	1803.328109
2287	1803.183389
2288	1803.026241
2289	1802.93604
2290	1802.65866
2291	1802.489614
2292	1802.343522
2293	1802.254478
2294	1802.100766
2295	1802.034626
2296	1801.957933
2297	1801.859338
2298	1801.546104
2299	1801.37213
2300	1801.012725
2301	1800.897845
2302	1800.786421
2303	1800.740612
2304	1800.609479
2305	1800.454775
2306	1800.391244
2307	1800.243221
2308	1800.133744
2309	1800.014152
2310	1799.944869
2311	1799.82197
2312	1799.685771
2313	1799.583701
2314	1799.507301
2315	1799.363012
2316	1799.295067
2317	1799.097241
2318	1799.046104
2319	1798.811029
2320	1798.627073
2321	1798.388021
2322	1798.289401
2323	1798.234263
2324	1798.161387
2325	1798.027223
2326	1797.986858
2327	1797.893561
2328	1797.831133
2329	1797.736577
2330	1797.302794
2331	1797.235511
2332	1797.162139
2333	1796.888931
2334	1796.878066
2335	1796.662563
2336	1796.511559
2337	1796.360429
2338	1796.254016
2339	1795.970538
2340	1795.876909
2341	1795.627813
2342	1795.502398
2343	1795.384149
2344	1795.264866
2345	1795.170175
2346	1795.09353
2347	1794.948545
2348	1794.864031
2349	1794.732184
2350	1794.413034
2351	1794.366094
2352	1794.120605
2353	1794.032178
2354	1793.982436
2355	1793.767554
2356	1793.612089
2357	1793.517482
2358	1793.378525
2359	1793.256202
2360	1793.0552
2361	1792.846935
2362	1792.79659
2363	1792.681697
2364	1792.600612
2365	1792.436035
2366	1792.305322
2367	1792.257299
2368	1792.197184
2369	1792.105867
2370	1792.024015
2371	1791.937081
2372	1791.893271
2373	1791.77193
2374	1791.69571
2375	1791.660737
2376	1791.54794
2377	1791.439529
2378	1791.373965
2379	1791.112943
2380	1791.087204
2381	1791.003022
2382	1790.811871
2383	1790.728817
2384	1790.663742
2385	1790.626922
2386	1790.571547
2387	1790.462563
2388	1790.332162
2389	1790.20512
2390	1790.101653
2391	1789.925311
2392	1789.81623
2393	1789.743068
2394	1789.619583
2395	1789.541786
2396	1789.452619
2397	1789.351793
2398	1789.185889
2399	1789.050481
2400	1788.971803
2401	1788.797863
2402	1788.617049
2403	1788.564299
2404	1788.237074
2405	1788.09988
2406	1787.935346
2407	1787.870169
2408	1787.80173
2409	1787.528864
2410	1787.369311
2411	1786.888335
2412	1786.71568
2413	1786.591699
2414	1786.47904
2415	1786.318591
2416	1786.226573
2417	1785.824682
2418	1785.689134
2419	1785.54619
2420	1785.494723
2421	1785.421441
2422	1785.322277
2423	1785.275441
2424	1785.044508
2425	1784.808562
2426	1784.702148
2427	1784.628662
2428	1784.580547
2429	1784.446337
2430	1784.265081
2431	1784.182411
2432	1784.083292
2433	1784.009723
2434	1783.87524
2435	1783.34013
2436	1783.227552
2437	1783.122647
2438	1783.051676
2439	1783.025935
2440	1782.856175
2441	1782.752052
2442	1782.515459
2443	1782.45037
2444	1782.343126
2445	1782.098964
2446	1782.072292
2447	1781.960666
2448	1781.637736
2449	1781.327603
2450	1781.231309
2451	1780.938209
2452	1780.814917
2453	1780.650227
2454	1780.602579
2455	1780.544884
2456	1780.127871
2457	1779.930958
2458	1779.811559
2459	1779.11838
2460	1779.060924
2461	1778.988814
2462	1778.795854
2463	1778.730342
2464	1778.654598
2465	1778.596379
2466	1778.551666
2467	1778.338483
2468	1778.251743
2469	1778.081641
2470	1777.811653
2471	1777.728165
2472	1777.617589
2473	1777.500909
2474	1777.455708
2475	1777.248145
2476	1777.039696
2477	1776.938626
2478	1776.875289
2479	1776.824146
2480	1776.741934
2481	1776.68279
2482	1776.618293
2483	1776.527557
2484	1776.483078
2485	1776.362872
2486	1776.300378
2487	1776.042205
2488	1775.841558
2489	1775.789349
2490	1775.71014
2491	1775.646702
2492	1775.452861
2493	1775.316348
2494	1774.992094
2495	1774.868044
2496	1774.778139
2497	1774.712133
2498	1774.665881
2499	1774.396583
2500	1774.265807
2501	1774.146949
2502	1774.081553
2503	1773.906096
2504	1773.800526
2505	1773.535073
2506	1773.396626
2507	1773.248944
2508	1773.171236
2509	1773.101019
2510	1773.024112
2511	1772.932269
2512	1772.850742
2513	1772.746665
2514	1772.610866
2515	1772.430304
2516	1772.308323
2517	1772.244186
2518	1772.140824
2519	1772.076508
2520	1771.842181
2521	1771.559991
2522	1771.28393
2523	1771.159274
2524	1771.09169
2525	1770.899082
2526	1770.717999
2527	1770.482857
2528	1770.402488
2529	1770.222509
2530	1770.154196
2531	1770.054003
2532	1769.95958
2533	1769.878552
2534	1769.749637
2535	1769.67218
2536	1769.499521
2537	1769.431469
2538	1769.338631
2539	1769.218401
2540	1769.154036
2541	1769.073202
2542	1768.934232
2543	1768.866678
2544	1768.776931
2545	1768.657646
2546	1768.446565
2547	1768.307835
2548	1768.220834
2549	1768.108796
2550	1767.969171
2551	1767.701571
2552	1767.51189
2553	1767.436475
2554	1767.374764
2555	1767.31814
2556	1767.247865
2557	1766.748277
2558	1766.685327
2559	1766.584417
2560	1766.492354
2561	1766.306305
2562	1766.178519
2563	1766.075207
2564	1765.929286
2565	1765.695012
2566	1765.590398
2567	1765.408076
2568	1765.351158
2569	1765.206161
2570	1765.048644
2571	1764.932524
2572	1764.846283
2573	1764.775214
2574	1764.689082
2575	1764.527463
2576	1764.432976
2577	1764.35262
2578	1764.244276
2579	1764.170923
2580	1764.110431
2581	1763.885767
2582	1763.700312
2583	1763.632848
2584	1763.52446
2585	1762.907564
2586	1762.893416
2587	1762.732039
2588	1762.403034
2589	1762.285522
2590	1762.165565
2591	1762.014157
2592	1761.879156
2593	1761.768339
2594	1761.651828
2595	1761.533221
2596	1761.467009
2597	1761.39
2598	1761.266616
2599	1761.036946
2600	1760.861757
2601	1760.770963
2602	1760.67999
2603	1760.493211
2604	1760.39572
2605	1760.298688
2606	1760.235101
2607	1760.100602
2608	1760.007735
2609	1759.931243
2610	1759.818445
2611	1759.701515
2612	1759.513122
2613	1759.455897
2614	1759.342545
2615	1758.706571
2616	1758.594856
2617	1758.490285
2618	1758.378092
2619	1758.312575
2620	1758.133102
2621	1758.067634
2622	1757.997221
2623	1757.915118
2624	1757.76253
2625	1757.597192
2626	1757.41119
2627	1757.362447
2628	1757.277754
2629	1757.068972
2630	1756.95023
2631	1756.852775
2632	1756.774691
2633	1756.675539
2634	1756.513591
2635	1756.326892
2636	1756.181617
2637	1756.115436
2638	1756.041161
2639	1755.925784
2640	1755.840324
2641	1755.603015
2642	1755.484465
2643	1755.246235
2644	1755.166914
2645	1754.995274
2646	1754.919729
2647	1754.790764
2648	1754.692782
2649	1754.613786
2650	1754.524824
2651	1753.99935
2652	1753.936933
2653	1753.855689
2654	1753.675469
2655	1753.582904
2656	1753.509163
2657	1753.463343
2658	1753.373273
2659	1753.237606
2660	1753.151198
2661	1752.99114
2662	1752.8632
2663	1752.703232
2664	1752.5345
2665	1752.376369
2666	1752.144192
2667	1752.058488
2668	1752.039527
2669	1751.895355
2670	1751.782681
2671	1751.675835
2672	1751.581122
2673	1751.471638
2674	1751.224981
2675	1751.163866
2676	1751.09732
2677	1750.930711
2678	1750.837592
2679	1750.643398
2680	1750.544483
2681	1750.342606
2682	1750.273284
2683	1750.145086
2684	1749.984928
2685	1749.906071
2686	1749.772764
2687	1749.555782
2688	1749.49309
2689	1749.403985
2690	1749.203379
2691	1749.157563
2692	1749.029868
2693	1748.969436
2694	1748.831674
2695	1748.773573
2696	1748.71208
2697	1748.648306
2698	1748.302618
2699	1748.164511
2700	1748.066625
2701	1747.978383
2702	1747.914757
2703	1747.778666
2704	1747.654555
2705	1747.574305
2706	1747.516689
2707	1747.366411
2708	1747.254674
2709	1747.168496
2710	1747.072544
2711	1747.018598
2712	1746.89572
2713	1746.79355
2714	1746.750421
2715	1746.629105
2716	1746.560864
2717	1746.43298
2718	1746.190529
2719	1746.140829
2720	1745.937799
2721	1745.813674
2722	1745.627061
2723	1745.562763
2724	1745.430823
2725	1745.331437
2726	1745.258226
2727	1745.155608
2728	1745.058022
2729	1744.97572
2730	1744.925106
2731	1744.860197
2732	1744.752459
2733	1744.614774
2734	1744.481121
2735	1744.420766
2736	1744.295948
2737	1744.230722
2738	1744.166197
2739	1744.121363
2740	1744.057537
2741	1743.973078
2742	1743.88791
2743	1743.717329
2744	1743.599671
2745	1743.514779
2746	1743.367674
2747	1743.299423
2748	1743.232812
2749	1743.176753
2750	1743.060994
2751	1742.957073
2752	1742.922061
2753	1742.834789
2754	1742.695487
2755	1742.536873
2756	1742.391269
2757	1742.311422
2758	1742.207692
2759	1742.168675
2760	1742.16005
2761	1742.005377
2762	1741.931029
2763	1741.857499
2764	1741.775456
2765	1741.697929
2766	1741.652737
2767	1741.588997
2768	1741.465854
2769	1741.359667
2770	1741.314525
2771	1741.308127
2772	1741.247838
2773	1741.170991
2774	1740.917121
2775	1740.838499
2776	1740.795281
2777	1740.76686
2778	1740.535719
2779	1740.451206
2780	1740.35782
2781	1740.242108
2782	1740.177318
2783	1740.117753
2784	1740.020413
2785	1739.873835
2786	1739.727303
2787	1739.614899
2788	1739.02814
2789	1738.868075
2790	1738.809759
2791	1738.71552
2792	1738.589645
2793	1738.504626
2794	1738.319051
2795	1738.147806
2796	1738.106991
2797	1738.008186
2798	1737.886083
2799	1737.816264
2800	1737.746207
2801	1737.667735
2802	1737.569552
2803	1737.340927
2804	1737.277676
2805	1737.109741
2806	1736.895239
2807	1736.766524
2808	1736.572935
2809	1736.445845
2810	1736.346769
2811	1736.246274
2812	1736.1821
2813	1735.832987
2814	1735.780105
2815	1735.70072
2816	1735.642474
2817	1735.586582
2818	1735.506246
2819	1735.346445
2820	1735.129427
2821	1734.911027
2822	1734.838849
2823	1734.762485
2824	1734.415621
2825	1734.329159
2826	1734.131407
2827	1734.023887
2828	1733.878983
2829	1733.765079
2830	1733.680826
2831	1733.547274
2832	1733.452041
2833	1733.305261
2834	1733.074894
2835	1733.003701
2836	1732.935337
2837	1732.749225
2838	1732.703859
2839	1732.554243
2840	1732.439013
2841	1732.261403
2842	1732.184512
2843	1732.020805
2844	1731.890607
2845	1731.859679
2846	1731.718667
2847	1731.646533
2848	1731.575755
2849	1731.401717
2850	1731.335828
2851	1731.135195
2852	1731.024595
2853	1730.960877
2854	1730.868692
2855	1730.756126
2856	1730.474914
2857	1730.37396
2858	1730.007309
2859	1729.889191
2860	1729.824368
2861	1729.498441
2862	1729.400445
2863	1729.305398
2864	1729.244927
2865	1729.075562
2866	1729.001248
2867	1728.961282
2868	1728.862191
2869	1728.813234
2870	1728.748725
2871	1728.721644
2872	1728.668367
2873	1728.611126
2874	1728.537325
2875	1728.490606
2876	1728.420349
2877	1728.366412
2878	1728.236648
2879	1728.175844
2880	1728.086586
2881	1728.036602
2882	1727.972182
2883	1727.896402
2884	1727.796184
2885	1727.721994
2886	1727.653953
2887	1727.597152
2888	1727.428098
2889	1727.306905
2890	1727.26613
2891	1727.211387
2892	1727.120304
2893	1726.918234
2894	1726.80322
2895	1726.685771
2896	1726.668366
2897	1726.5322
2898	1726.459731
2899	1726.326094
2900	1726.120437
2901	1725.964505
2902	1725.922277
2903	1725.759457
2904	1725.68737
2905	1725.626239
2906	1725.547275
2907	1725.496981
2908	1725.4314
2909	1725.276946
2910	1725.195241
2911	1725.142507
2912	1725.057773
2913	1724.863165
2914	1724.756371
2915	1724.63902
2916	1724.559003
2917	1724.508265
2918	1724.412948
2919	1724.346555
2920	1724.279034
2921	1724.002992
2922	1723.928163
2923	1723.774939
2924	1723.596437
2925	1723.519634
2926	1723.458248
2927	1723.411154
2928	1723.331318
2929	1723.261621
2930	1723.14927
2931	1723.06865
2932	1722.910247
2933	1722.845932
2934	1722.742632
2935	1722.688933
2936	1722.610428
2937	1722.483376
2938	1722.267467
2939	1722.229066
2940	1722.092251
2941	1722.008733
2942	1721.755718
2943	1721.608416
2944	1721.441981
2945	1721.356056
2946	1721.286576
2947	1721.068379
2948	1720.951667
2949	1720.873261
2950	1720.867974
2951	1720.774773
2952	1720.716557
2953	1720.64414
2954	1720.568037
2955	1720.498763
2956	1720.493653
2957	1720.458896
2958	1720.345708
2959	1720.286289
2960	1720.194126
2961	1720.140941
2962	1719.981971
2963	1719.92355
2964	1719.862154
2965	1719.698225
2966	1719.687466
2967	1719.584393
2968	1719.537193
2969	1719.476914
2970	1719.438747
2971	1719.271508
2972	1719.207711
2973	1719.162047
2974	1719.053055
2975	1718.903499
2976	1718.660674
2977	1718.581807
2978	1718.525598
2979	1718.453505
2980	1718.350952
2981	1718.192471
2982	1718.156597
2983	1718.015353
2984	1717.734138
2985	1717.676652
2986	1717.63434
2987	1717.573696
2988	1717.513943
2989	1717.409191
2990	1717.197525
2991	1717.133116
2992	1717.073764
2993	1717.001789
2994	1716.90683
2995	1716.807043
2996	1716.72029
2997	1716.628828
2998	1716.494723
2999	1716.379011
3000	1716.197119
3001	1716.184492
3002	1716.083709
3003	1715.711502
3004	1715.594664
3005	1715.535974
3006	1715.335519
3007	1715.261982
3008	1715.200241
3009	1715.173899
3010	1715.067336
3011	1714.958262
3012	1714.859136
3013	1714.674996
3014	1714.622177
3015	1714.56095
3016	1714.437892
3017	1714.394665
3018	1714.372366
3019	1714.301827
3020	1714.186563
3021	1714.079521
3022	1713.988336
3023	1713.731513
3024	1713.656415
3025	1713.639832
3026	1713.404494
3027	1713.310469
3028	1713.245854
3029	1713.127117
3030	1713.039641
3031	1713.004435
3032	1712.761847
3033	1712.635975
3034	1712.576766
3035	1712.422525
3036	1712.324865
3037	1712.283315
3038	1712.262302
3039	1712.225407
3040	1712.146721
3041	1712.066718
3042	1711.898041
3043	1711.84854
3044	1711.807218
3045	1711.690591
3046	1711.617375
3047	1711.493926
3048	1711.455761
3049	1711.310559
3050	1711.139777
3051	1711.029557
3052	1710.969337
3053	1710.941078
3054	1710.853609
3055	1710.754903
3056	1710.415242
3057	1710.344422
3058	1710.251304
3059	1710.182867
3060	1710.123992
3061	1710.036481
3062	1709.847398
3063	1709.78313
3064	1709.650521
3065	1709.602868
3066	1709.538651
3067	1709.487227
3068	1709.355791
3069	1709.302449
3070	1709.198749
3071	1709.139899
3072	1709.071119
3073	1708.982956
3074	1708.899933
3075	1708.593887
3076	1708.465553
3077	1708.402131
3078	1708.357734
3079	1708.183245
3080	1707.772086
3081	1707.686551
3082	1707.636867
3083	1707.575689
3084	1707.503732
3085	1707.444465
3086	1707.366636
3087	1707.312513
3088	1707.158336
3089	1707.085344
3090	1707.004085
3091	1706.945639
3092	1706.808078
3093	1706.652358
3094	1706.595757
3095	1706.503573
3096	1706.460025
3097	1706.423005
3098	1706.272702
3099	1706.180081
3100	1706.094406
3101	1706.037606
3102	1705.995544
3103	1705.950485
3104	1705.896676
3105	1705.8162
3106	1705.312282
3107	1705.233816
3108	1705.138561
3109	1705.031311
3110	1704.950973
3111	1704.837955
3112	1704.702083
3113	1704.62155
3114	1704.456815
3115	1704.381248
3116	1704.304419
3117	1704.193097
3118	1704.132275
3119	1704.070071
3120	1704.003486
3121	1703.804194
3122	1703.680839
3123	1703.589878
3124	1703.497411
3125	1703.360052
3126	1703.288578
3127	1703.225083
3128	1703.155584
3129	1703.105588
3130	1703.08038
3131	1703.007153
3132	1702.817469
3133	1702.769925
3134	1702.726341
3135	1702.517053
3136	1702.460074
3137	1702.347071
3138	1702.250213
3139	1702.191723
3140	1702.074978
3141	1701.860265
3142	1701.748423
3143	1701.657898
3144	1701.440789
3145	1701.380529
3146	1701.160801
3147	1701.104797
3148	1701.069284
3149	1700.972233
3150	1700.919829
3151	1700.86466
3152	1700.812794
3153	1700.720958
3154	1700.64781
3155	1700.593713
3156	1700.541478
3157	1700.361439
3158	1700.238796
3159	1700.188835
3160	1700.09901
3161	1699.957949
3162	1699.893547
3163	1699.828422
3164	1699.758242
3165	1699.431482
3166	1699.291388
3167	1699.120962
3168	1698.972781
3169	1698.924106
3170	1698.732582
3171	1698.566373
3172	1698.489642
3173	1698.431264
3174	1698.363494
3175	1698.291448
3176	1698.223252
3177	1698.057775
3178	1698.002934
3179	1697.893487
3180	1697.776085
3181	1697.71979
3182	1697.636638
3183	1697.553843
3184	1697.484834
3185	1697.345844
3186	1697.317358
3187	1697.247436
3188	1697.206783
3189	1697.113788
3190	1697.070661
3191	1697.01121
3192	1696.917602
3193	1696.876398
3194	1696.82941
3195	1696.771818
3196	1696.716815
3197	1696.646688
3198	1696.508955
3199	1696.358255
3200	1696.319991
3201	1696.254367
3202	1696.179218
3203	1696.088276
3204	1695.975089
3205	1695.896734
3206	1695.816807
3207	1695.748752
3208	1695.706255
3209	1695.499717
3210	1695.436352
3211	1695.309977
3212	1695.208497
3213	1695.12287
3214	1695.064074
3215	1694.993516
3216	1694.933148
3217	1694.870606
